store_id,item_id,candidate_model,backtest_mae,backtest_rmse,backtest_bias,backtest_wape_percent,model_priority
CA_1,FOODS_3_027,mean_28_days,0.7410714285714286,0.8757285596599448,0.11607142857142858,122.05882352941177,4
CA_1,FOODS_3_027,mean_7_days,0.8316326530612247,1.0189530441205075,0.14285714285714285,136.97478991596643,3
CA_1,FOODS_3_027,weekly_seasonal_naive,0.8928571428571429,1.2320134507614529,0.14285714285714285,147.05882352941177,2
CA_1,FOODS_3_027,last_value_naive,1.2142857142857142,1.6636878141217308,0.39285714285714285,200.0,1
CA_1,FOODS_3_028,mean_7_days,1.0778061224489794,1.496168576118101,-0.5089285714285717,83.2512315270936,3
CA_1,FOODS_3_028,last_value_naive,1.0803571428571428,1.6502164360211315,-0.7946428571428571,83.44827586206897,1
CA_1,FOODS_3_028,weekly_seasonal_naive,1.1875,1.780349082944931,-0.5089285714285714,91.72413793103448,2
CA_1,FOODS_3_028,mean_28_days,1.1970663265306123,1.491686143604079,0.04464285714285706,92.46305418719213,4
CA_1,FOODS_3_028,zero_forecast,1.2946428571428572,1.9109646030959637,-1.2946428571428572,100.0,0
CA_1,FOODS_3_029,mean_7_days,1.0573979591836735,1.5879810053868364,-0.22321428571428567,94.74285714285715,3
CA_1,FOODS_3_029,mean_28_days,1.0752551020408163,1.596792064722011,-0.24107142857142846,96.34285714285714,4
CA_1,FOODS_3_029,zero_forecast,1.1160714285714286,1.8827221932996,-1.1160714285714286,100.0,0
CA_1,FOODS_3_029,weekly_seasonal_naive,1.6160714285714286,2.4146132491264813,-0.22321428571428573,144.79999999999998,2
CA_1,FOODS_3_029,last_value_naive,2.1875,3.3233481396240836,0.6339285714285714,196.0,1
CA_1,FOODS_3_030,mean_28_days,4.075255102040816,6.438781574433575,-2.1160714285714284,62.26856363282012,4
CA_1,FOODS_3_030,mean_7_days,4.424744897959184,6.649670085417618,-1.008928571428571,67.60865328396024,3
CA_1,FOODS_3_030,weekly_seasonal_naive,4.651785714285714,6.893967342124976,-1.0089285714285714,71.07776261937244,2
CA_1,FOODS_3_030,last_value_naive,5.008928571428571,7.231503499075615,-0.7946428571428571,76.53478854024557,1
CA_1,FOODS_3_030,zero_forecast,6.544642857142857,8.91777919183278,-6.544642857142857,100.0,0
CA_1,FOODS_3_031,mean_28_days,0.9649234693877551,1.1777594605600823,-0.08928571428571433,70.17625231910945,4
CA_1,FOODS_3_031,mean_7_days,0.9948979591836735,1.2163847404233143,-0.08928571428571422,72.35621521335808,3
CA_1,FOODS_3_031,last_value_naive,1.1964285714285714,1.564106317175585,-0.625,87.01298701298701,1
CA_1,FOODS_3_031,weekly_seasonal_naive,1.2857142857142858,1.6420805617960927,-0.08928571428571429,93.5064935064935,2
CA_1,FOODS_3_031,zero_forecast,1.375,1.807721533549109,-1.375,100.0,0
CA_1,FOODS_3_032,mean_28_days,0.864158163265306,1.088260641799471,-0.1160714285714287,70.64650677789363,4
CA_1,FOODS_3_032,mean_7_days,0.899234693877551,1.1578260769605233,-0.11607142857142858,73.5140771637122,3
CA_1,FOODS_3_032,weekly_seasonal_naive,1.0267857142857142,1.423652244856768,-0.11607142857142858,83.94160583941606,2
CA_1,FOODS_3_032,last_value_naive,1.1339285714285714,1.45467227531545,0.2767857142857143,92.7007299270073,1
CA_1,FOODS_3_032,zero_forecast,1.2232142857142858,1.622938252500252,-1.2232142857142858,100.0,0
CA_1,FOODS_3_033,zero_forecast,0.4017857142857143,0.9306295871996703,-0.4017857142857143,100.0,0
CA_1,FOODS_3_033,last_value_naive,0.4017857142857143,0.9306295871996703,-0.4017857142857143,100.0,1
CA_1,FOODS_3_033,mean_28_days,0.6243622448979592,0.867129324441356,0.02678571428571423,155.3968253968254,4
CA_1,FOODS_3_033,mean_7_days,0.6364795918367347,0.8914274267391918,0.02678571428571424,158.41269841269843,3
CA_1,FOODS_3_033,weekly_seasonal_naive,0.6517857142857143,1.2642050014591328,0.026785714285714284,162.22222222222223,2
CA_1,FOODS_3_034,mean_7_days,1.375,1.7068290207640742,-0.17857142857142844,77.0,3
CA_1,FOODS_3_034,mean_28_days,1.4355867346938775,1.75,-0.05357142857142859,80.39285714285714,4
CA_1,FOODS_3_034,weekly_seasonal_naive,1.5892857142857142,2.0873770280289223,-0.17857142857142858,89.0,2
CA_1,FOODS_3_034,zero_forecast,1.7857142857142858,2.449489742783178,-1.7857142857142858,100.0,0
CA_1,FOODS_3_034,last_value_naive,2.6785714285714284,3.1903873477324707,2.2142857142857144,150.0,1
CA_1,FOODS_3_035,mean_28_days,0.8705357142857143,1.0898710371190805,-0.017857142857142873,79.26829268292683,4
CA_1,FOODS_3_035,mean_7_days,1.0880102040816326,1.2872015207814356,0.4375000000000001,99.07084785133566,3
CA_1,FOODS_3_035,zero_forecast,1.0982142857142858,1.532388425208924,-1.0982142857142858,100.0,0
CA_1,FOODS_3_035,last_value_naive,1.2767857142857142,1.6502164360211315,0.15178571428571427,116.26016260162602,1
CA_1,FOODS_3_035,weekly_seasonal_naive,1.3125,1.7346263492258416,0.4375,119.51219512195121,2
CA_1,FOODS_3_036,last_value_naive,0.6339285714285714,0.9306295871996703,0.09821428571428571,97.26027397260275,1
CA_1,FOODS_3_036,zero_forecast,0.6517857142857143,1.0648608225625409,-0.6517857142857143,100.0,0
CA_1,FOODS_3_036,mean_28_days,0.6645408163265305,0.8713480641968465,-0.14285714285714288,101.9569471624266,4
CA_1,FOODS_3_036,mean_7_days,0.6798469387755102,0.9112393444409339,-0.08035714285714282,104.30528375733854,3
CA_1,FOODS_3_036,weekly_seasonal_naive,0.8482142857142857,1.2210943569484827,-0.08035714285714286,130.13698630136986,2
CA_1,FOODS_3_037,mean_28_days,2.4598214285714284,4.599349721117417,-1.7410714285714286,71.74479166666666,4
CA_1,FOODS_3_037,mean_7_days,2.5433673469387754,4.645329012314743,-1.3571428571428572,74.18154761904762,3
